27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第二章函数及其性质/28函数的模型及应用/5_精讲册PDF/1_2.8  函数的模型及应用.pdf	e4af43b643849cf3	1266454	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第五章平面向量与复数/51平面向量的概念、线性运算、基本定理及坐标表示/5_精讲册PDF/1_5.1  平面向量的概念、线性运算、基本定理及坐标表示.pdf	297d4e8dd426eb38	1897197	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第五章平面向量与复数/52平面向量的数量积/5_精讲册PDF/1_5.2  平面向量的数量积.pdf	fed30b3341a43561	1090823	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第五章平面向量与复数/53复数/5_精讲册PDF/1_5.3  复数.pdf	dea6f18a5bf39a5f	771887	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/81直线和圆/5_精讲册PDF/1_8.1  直线和圆.pdf	ee52a2f741161180	3953601	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/82椭圆/5_精讲册PDF/1_8.2  椭圆.pdf	3db2f9bda0461613	1904598	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/83双曲线/5_精讲册PDF/1_8.3  双曲线.pdf	24964effaccdc356	1458500	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/84抛物线/5_精讲册PDF/1_8.4  抛物线.pdf	1622e0859e4c5868	951657	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/85直线与圆锥曲线的位置关系/5_精讲册PDF/1_8.5  直线与圆锥曲线的位置关系.pdf	712a2dfdc3a4437a	1978229	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/高考热点10轨迹问题/5_精讲册PDF/1_高考热点10  轨迹问题.pdf	df28aeb250bb0529	587540	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/高考热点11圆锥曲线中的最值与范围问题/5_精讲册PDF/1_高考热点11  圆锥曲线中的最值与范围问题.pdf	7a0e76a1e525fc35	1142200	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第八章平面解析几何/高考热点12圆锥曲线中的存在性（探索性）问题/5_精讲册PDF/1_高考热点12  圆锥曲线中的存在性（探索性）问题.pdf	569901e3ecbdf910	1832853	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第六章数列/61数列的概念及表示/5_精讲册PDF/1_6.1  数列的概念及表示.pdf	7a736f8c82ebb439	2115313	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第六章数列/62等差数列/5_精讲册PDF/1_6.2  等差数列.pdf	12be64d6c323c2a5	1635363	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第六章数列/63等比数列/5_精讲册PDF/1_6.3  等比数列.pdf	aec8f27375f2c914	1489251	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第六章数列/64数列求和/5_精讲册PDF/1_6.4  数列求和.pdf	b739e7b7733e935b	1445893	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第六章数列/高考热点6数列的综合/5_精讲册PDF/1_高考热点6  数列的综合.pdf	965812bfda35061c	2060615	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十一章统计/111用样本估计总体/5_精讲册PDF/1_11.1  用样本估计总体.pdf	5218f4321fc391d6	3115339	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十一章统计/112成对数据的统计分析/5_精讲册PDF/1_11.2  成对数据的统计分析.pdf	d484791d48c7d660	2717910	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十章概率/101随机事件、古典概型、条件概率与全概率公式/5_精讲册PDF/1_10.1  随机事件、古典概型、条件概率与全概率公式.pdf	84e8c3b81b825a3f	2834160	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十章概率/102离散型随机变量及其分布列、均值、方差/5_精讲册PDF/1_10.2  离散型随机变量及其分布列、均值、方差.pdf	07d9bda1eab40b1b	1647609	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十章概率/103二项分布、超几何分布及正态分布/5_精讲册PDF/1_10.3  二项分布、超几何分布及正态分布.pdf	b4c6c92bc95226fc	2445360	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第十章概率/高考热点13概率创新题/5_精讲册PDF/1_高考热点13  概率创新题.pdf	115c895198b9f88a	2327623	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/41三角函数的概念、同角三角函数的基本关系及诱导公式/5_精讲册PDF/1_4.1  三角函数的概念、同角三角函数的基本关系及诱导公式.pdf	5b18f784f937ac77	1459643	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/42三角恒等变换/5_精讲册PDF/1_4.2  三角恒等变换.pdf	5f618e851d7a1561	922794	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/43三角函数的图象与性质/5_精讲册PDF/1_4.3  三角函数的图象与性质.pdf	f5cec8806fba7df8	1932215	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/44解三角形/5_精讲册PDF/1_4.4  解三角形.pdf	9fe16bf07ea80f93	1993325	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/高考热点4三角函数中ω的范围问题/5_精讲册PDF/1_高考热点4  三角函数中ω的范围问题.pdf	24d71b972fc246f1	813209	moved
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027.新高考版.高考总复习.数学/专题资料包/第四章三角函数与解三角形/高考热点5三角形中的“爪型”模型/5_精讲册PDF/1_高考热点5  三角形中的“爪型”模型.pdf	be5f5eaebcb25f45	1028194	moved
