subject,material_slug,node_slug,confidence,evidence
CHEMISTRY,chem-fx-di-er-lei-f71x09,依据题目提供的新信息进行推断未知有机物的结构,medium,材料讲陌生物质可借离子与原子团与官能团等相似结构类比迁移来推断其组成；属推断未知有机物结构的方法但原文只是分类条目
CHEMISTRY,chem-fx-fang-fu-shi-f65x07,化学试剂的保存方法,high,材料讲腐蚀橡胶或玻璃的试剂该用玻璃塞或塑料塞或塑料瓶并给出氢氟酸存塑料瓶；即该节点别名『化学试剂瓶的选用与保存方法』
CHEMISTRY,chem-fx-jiang-wen-ma-zui-f73x07,化学与医药的常考常识,high,材料讲氯乙烷气雾剂汽化吸热在损伤处降温麻醉快速镇痛；该节点已收录含降温麻醉在内的医药常识条目
CHEMISTRY,chem-fx-ran-shao-an-yi-ding-liu-su-tong-ru-yi-f51x09,滴定操作,low,材料是燃烧后按流速通入再滴定至颜色复现的操作片段；只能判定属滴定操作且原文残缺无完整实验目的
CHEMISTRY,chem-fx-tie-ding-biao-mian-du-tong-f72x01,化学实验方案的评价,low,材料是表格型实验基础题的四个选项（铁钉镀铜与配制银氨溶液与验证卤素氧化性与检验消去产物）；四个考点并列无主考点
CHEMISTRY,chem-fx-yi-ban-shuo-lai-f54x03,沉淀溶解平衡的应用,medium,材料讲溶解度小的沉淀转化成更小沉淀容易实现而转化成稍大沉淀在一定条件下也能实现；同节点已绑『沉淀转化的规律与实质』即同一内容
CHEMISTRY,chem-fx-zhu-yao-xing-zhi-f13x03,nahco3与碱反应的应用,high,材料给出碳酸氢钠与Ca(OH)2在少量与过量时的两个离子方程式；即该节点别名『多元弱酸（酐）与碱反应的量比规律』
CHEMISTRY,chem-hj2-yiqi-jiare-fenlei,常见仪器,high,材料按可直接加热与垫石棉网加热与不能加热给试管烧杯量筒等仪器分类；同节点已绑『常用可加热仪器与加热操作』即同一考点
MATH,math-fangshuo-x-xiao-yu-tan,三角函数放缩不等式,high,材料给出0<x<π/2时x<tan x；正是三角函数放缩不等式中的正切下界不等式
MATH,math-hj-gongli-dingli-dingyi,命题,high,材料辨析公理与定理与定义三种推理依据；该节点的别名正是『公理、定理与定义』
MATH,math-hj-shulie-fenzu-qiughe,分组-并项-法求数列的前n项和,high,材料讲通项为若干可求和数列之和时分别求和再相加减且含(-1)^n时按奇偶项分组；同节点已绑『分组求和法与并项求和法』即同一内容
MATH,math-mo-demogen-gongshi,德摩根定律,high,材料给出并的补等于补的交与交的补等于补的并且对事件同样成立；与该节点别名『德摩根定律（交并的补集关系）』一致
MATH,math-mo-xian-shi-huaqie-sanlei,齐次式与切弦互化,high,材料讲一次与二次齐次弦式分式及1的代换三类结构化为切函数；与该节点别名『三角函数齐次式的切弦互化』一致
PHYSICS,phys-charles-law,气体实验定律,high,材料给出等容变化的查理定律p1除以T1等于p2除以T2并提示温度取热力学温度；属该节点别名『三个气体实验定律』之一
PHYSICS,phys-hj-127-pendulum-length-measure,用单摆测量重力加速度,high,材料讲摆长等于摆线长加小球半径以及线长用刻度尺与球径用游标卡尺的测量；与同节点已绑『单摆实验的器材与步骤』一致
PHYSICS,phys-hj3-heat-engine-efficiency,热力学第二定律,medium,材料讲热机需高温与低温两个热源且效率不可能达到100%；属该节点『两类永动机与热力学第二定律』的热机效率内容
PHYSICS,phys-pingpao-zhuang-ji-yuan-hu,平抛运动与曲面的结合分析,high,材料用平抛分运动位移与圆弧几何关系联立求解小球撞击圆弧轨道或半球面；与该节点别名『与圆弧面有关的平抛运动』一致
