chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第01讲 走近细胞（图文版知识清单）.pdf,5fd81512c2-005,MATERIAL,原核细胞和真核细胞,MISCONCEPTION_GUIDE,原核生物与真核生物的四个不一定,能光合作用不一定有叶绿体，能进行有氧呼吸不一定有线粒体，单细胞生物不一定是原核生物，没有细胞核的细胞不一定是原核细胞。,选择题中以“不一定”形式设置的反例判断，如蓝细菌、需氧型原核生物、草履虫、酵母菌、哺乳动物成熟红细胞等。,**关于原核生物与真核生物的 4 个不一定**\n1. 能进行光合作用的生物不一定含有叶绿体（如蓝细菌）。\n2. 能进行有氧呼吸的生物不一定含有线粒体（如需氧型原核生物，含相关酶）。\n3. 单细胞生物不一定是原核生物（如草履虫、酵母菌为真核生物）；但原核生物一定是单细胞生物。\n4. 没有细胞核的细胞不一定是原核细胞（如哺乳动物成熟红细胞、植物成熟筛管细胞为真核细胞）。,这 4 条都是从“结构”推断“类别”时常见的反例，判断生物类别只能依据有无以核膜为界限的细胞核；注意第 3 条反向说法“原核生物一定是单细胞生物”成立，不能与前半句混淆。,p5 易错辨析,b
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-001,MATERIAL,豌豆用作遗传实验的材料,CONCEPT_EXPLANATION,豌豆作为遗传实验材料的优势,豌豆自花传粉闭花受粉自然状态下一般是纯种，且有易于区分能稳定遗传的性状、花较大、子代个体多、生长快世代周期短。,考查孟德尔选择豌豆作为实验材料的原因、孟德尔成功的关键在于选材类的选择题与简答题。,**豌豆的特点及优势**\n1. 自花传粉，闭花受粉，自然状态下一般是纯种 → 人工杂交实验结果可靠、易分析。\n2. 具有易于区分且能稳定遗传的性状 → 实验结果易于观察和分析。\n3. 花较大 → 易于做人工杂交实验（去雄、授粉操作方便）。\n4. 子代个体数量较多 → 数学统计分析结果更可靠，偶然性小。\n5. 生长快，世代周期相对较短（对比动物）→ 易于进行多代连续实验观察。,孟德尔成功的关键在于选材；豌豆自然状态下为纯种，做杂交实验时必须去雄并套袋，否则会发生自花传粉；易区分的性状指高茎与矮茎这类非连续变化、界限分明的性状。,p1 知识梳理,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-002,MATERIAL,豌豆用作遗传实验的材料,CONCEPT_EXPLANATION,遗传实验常用符号与正交反交,遗传实验用 P、F1、F2、×、⊗、♀、♂ 分别表示亲本、子一代、子二代、杂交、自交、母本、父本；正交与反交是相对的。,遗传符号识读题、判断正反交组合以及分析正反交结果是否一致的题目。,**1. 遗传实验中常用符号及含义**\n\n| 符号 | 含义 |\n|---|---|\n| P | 亲本 |\n| F1 | 子一代 |\n| F2 | 子二代 |\n| × | 杂交 |\n| ⊗ | 自交 |\n| ♀ | 母本 |\n| ♂ | 父本 |\n\n**2. 正交与反交**\n- 正交：显性♀ × 隐性♂；\n- 反交：显性♂ × 隐性♀。\n\n【特别提醒】正交与反交是相对的！若假设其中一种为正交，则另一种为反交。,正交与反交没有固定的标准，只取决于把哪一个杂交方向定为正交；不要一见显性作母本就当作正交；⊗ 表示自交，与 × 杂交不同，自交是同一植株（或同一基因型个体）的雌雄配子结合。,p2 知识梳理,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-002,MATERIAL,豌豆用作遗传实验的材料,CONCEPT_EXPLANATION,玉米作为遗传实验材料的特点,玉米为雌雄同株异花，自然状态下既可自交（方式Ⅰ）也可杂交（方式Ⅱ），能自由交配。,比较豌豆与玉米作为遗传实验材料异同、分析玉米既能自交又能杂交原因的实验题。,**教材拾遗：玉米作为遗传实验材料的特点**\n- 玉米为雌雄同株异花（雄花序在上、雌花序在下），自然状态下可进行自交（方式Ⅰ）和杂交（方式Ⅱ），能自由交配。\n- 自交（方式Ⅰ）：同一植株的雄花序花粉落到本植株雌花序上；\n- 杂交（方式Ⅱ）：不同植株之间进行传粉。,雌雄同株异花不等于一定发生自交，这与豌豆的闭花受粉不同；玉米做杂交实验时需对雌花序套袋并人工授粉；两种材料都具备易于区分的相对性状与繁殖周期短等优点。,p2 教材拾遗,b
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-003,MATERIAL,孟德尔的豌豆杂交实验过程分析,METHOD_MODEL,孟德尔杂交实验的操作流程,操作流程为去雄、套袋、人工授粉、再套袋隔离：花蕾期去雄防止自花传粉，套袋防止外来花粉干扰，授粉后再套袋保证种子为人工授粉所结。,考查豌豆杂交实验操作步骤、顺序、时间与目的，以及判断操作是否规范的题目。,**孟德尔遗传实验的杂交操作流程**\n1. 去雄：除去母本未成熟花的全部雄蕊。时间：花蕾期（花蕊成熟前）。目的：防止自花传粉。\n2. 套袋：套上纸袋。目的：防止外来花粉干扰。\n3. 人工授粉：雌蕊成熟时，将另一植株（父本）花粉撒在去雄花的柱头上。\n4. 再套袋隔离：保证种子是人工授粉所结。,去雄对象是母本，且必须在花蕊成熟前（花蕾期）进行，否则可能已完成自花传粉；四步顺序不能颠倒；套袋要做两次（去雄后、授粉后）；花粉须取自父本植株的成熟花药。,p3 考点一·杂交操作流程,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-003,MATERIAL,NEW:遗传学核心概念与术语,CONCEPT_EXPLANATION,遗传学核心术语速记,性状、相对性状、显隐性性状、性状分离、显隐性遗传因子、纯合子与杂合子的定义与书写规范。,判断相对性状、显隐性性状、纯合子与杂合子等概念辨析题，以及解释杂合子自交后代出现性状分离的现象。,(1) 性状：生物体的形态特征和生理特性。\n(2) 相对性状：一种生物的同一性状的不同表现类型（判断要素：同种生物、同一性状、不同表现）。\n(3) 显性性状：F1 中表现出来的性状（例：高茎）。\n(4) 隐性性状：F1 中未表现出来的性状（例：矮茎）。\n(5) 性状分离：杂种后代中，同时出现显性和隐性性状的现象。\n(6) 显性遗传因子：用大写字母表示（例：D）。\n(7) 隐性遗传因子：用小写字母表示（例：d）。\n(8) 纯合子：遗传因子组成相同（例：高茎 DD、矮茎 dd）。\n(9) 杂合子：遗传因子组成不同（例：高茎 Dd）。\n\n【记忆点】杂合子（Dd）自交，后代出现性状分离。,“相对性状”必须同时满足同种生物、同一性状、不同表现三个要素（兔的长毛与短毛是相对性状，兔的长毛与狗的长毛不是）；纯合子与杂合子只看遗传因子组成是否相同，与表现型无关；显隐性遗传因子用同一字母的大小写表示。,p3 考点二·术语速记；建议父级：分离定律（第15讲）,b
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-004,MATERIAL,一对相对性状的杂交实验,CONCEPT_EXPLANATION,一对相对性状杂交实验的现象与问题,纯种高茎与矮茎豌豆杂交 F1 全为高茎，F1 自交所得 F2 中高茎与矮茎的性状分离比约为 3:1，由此提出三个问题。,假说—演绎法第一步观察现象、提出问题环节的表述题，以及由杂交结果判断显隐性的题目。,**（一）观察现象，提出问题**\n① 实验现象：纯种高茎豌豆与矮茎豌豆杂交，F1 全为高茎；F1 自交，F2 中高茎与矮茎的性状分离比约为 3:1。\n② 提出的问题：\n- 为什么子一代都是高茎而没有矮茎？\n- 为什么子二代又出现了矮茎？\n- 子二代中出现 3:1 的性状分离比是偶然的吗？\n\n【特别提醒】3:1 的比例是大量实验数据的统计结果，个体数量少时不一定符合。,F1 全为高茎说明高茎对矮茎为显性；F2 出现矮茎说明隐性遗传因子在 F1 中并未消失，只是未表现；3:1 属统计规律，样本数量太少时会偏离，不能据此否定分离定律。,p4 假说演绎法·观察现象,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-005,MATERIAL,一对相对性状的杂交实验,CONCEPT_EXPLANATION,假说演绎法：提出假说,假说要点为生物性状由遗传因子决定、体细胞中遗传因子成对存在、形成配子时成对的遗传因子彼此分离、受精时雌雄配子随机结合。,判断假说内容正误、解释 F1 全为高茎与 F2 出现 3:1 原因、辨析遗传因子分离发生时期的题目。,**（二）分析问题，提出假说**\n1. 生物性状由遗传因子决定，体细胞中遗传因子成对存在（核心）；\n2. 形成配子时（减数分裂），成对的遗传因子彼此分离，配子中只含其中的一个；\n3. 受精时，雌雄配子随机结合。\n\n【易错辨析】遗传因子（等位基因）的分离发生在减数第一次分裂后期，不是减数第二次分裂，也不是受精作用时。,“成对存在”针对体细胞、“只含其中一个”针对配子，两处不能混用；假说既要能解释 F1 全为高茎，也要能解释 F2 出现 3:1；分离的细胞学基础是减数第一次分裂后期同源染色体分开，务必与减数第二次分裂区分。,p5 假说演绎法·提出假说,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-005,MATERIAL,测交,METHOD_MODEL,测交实验的演绎与验证,预测 F1（Dd）与隐性纯合子（矮茎 dd）杂交后高茎与矮茎约为 1:1，实测总株数 166 中高茎 87 株、矮茎 79 株，与预测相符。,设计测交实验验证假说、由测交后代比例反推 F1 基因型与配子比例的题目。,**演绎推理：设计测交实验**\n预测 F1（Dd）与隐性纯合子（矮茎 dd）杂交。F1 产生 D、d 两种配子且比例 1:1，矮茎只产生 d 配子：\n- D 与 d 结合 → Dd（高茎）\n- d 与 d 结合 → dd（矮茎）\n\n结论：预测后代高茎:矮茎比例约为 1:1。\n\n**实验验证：测交结果**\n实验数据：总株数 166，高茎 87 株，矮茎 79 株。实际比例约 1:1，结果与预测相符。,“演绎推理”是思维过程（纸上谈兵），“测交实验”是实践操作（真刀真枪），二者不可混淆；测交必须用隐性纯合子作亲本之一；由测交后代的表现型种类及比例可直接推知 F1 产生的配子种类及比例。,p5 演绎推理与实验验证,b
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-005,MATERIAL,分离定律,CONCEPT_EXPLANATION,分离定律的内容,在生物体细胞中控制同一性状的遗传因子成对存在且不相融合，形成配子时成对的遗传因子发生分离分别进入不同配子，随配子遗传给后代。,教材原文表述类填空题与判断题，以及用分离定律解释杂交实验结果的题目。,**孟德尔第一定律（分离定律）**\n在生物的体细胞中，控制同一性状的遗传因子成对存在，不相融合；在形成配子时，成对的遗传因子发生分离，分别进入不同的配子中，随配子遗传给后代。\n\n结论依据：测交实验结果（总株数 166，高茎 87 株、矮茎 79 株，比例约 1:1）证实 F1 产生了 D 和 d 两种配子且比例 1:1，假说正确。,“体细胞中成对存在”与“配子中成单存在”是两条要点，背诵不可省略或颠倒；该定律描述的是遗传因子的行为，不是性状本身的行为；定律的得出离不开测交实验的验证。,p5 得出结论,c
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-006,MATERIAL,性状分离比的模拟实验,METHOD_MODEL,性状分离比的模拟实验,小桶代表雌雄生殖器官、彩球代表雌雄配子、随机组合模拟配子随机结合，重复抓取后彩球组合 DD:Dd:dd 约为 1:2:1。,考查模拟实验原理与各步骤对应含义、判断操作是否规范以及解释实验结果偏差的题目。,**一、实验原理与装置**\n1. 原理：小桶 → 雌/雄生殖器官；彩球 → 雌/雄配子；随机组合 → 配子随机结合。\n【批注】容器：圆柱形，便于摇匀；彩球：规格统一，避免误差。\n2. 装置：甲、乙两桶，甲代表雄性生殖器官，乙代表雌性生殖器官，两桶各放入 D、d 球共 20 个。\n\n**二、实验过程与结果**\n3. 过程：①放入彩球（D、d 各 10 个）→ ②摇匀 → ③随机抓取（每桶各抓 1 球，记录组合）→ ④放回摇匀 → ⑤重复（>30 次）。\n【批注】抓取：各桶抓 1 球，不可同桶抓 2 球；记录：如实、准确；次数：多次，接近理论值。\n4. 结果：彩球组合 DD:Dd:dd ≈ 1:2:1。\n\n【特别提醒】桶内球数必须相等（D=d=10），模拟配子比例均等。,每次必须从甲、乙两桶各抓 1 球，不能从同一桶中抓 2 球；抓取后要放回并摇匀，否则桶内配子比例改变；重复次数要足够多（>30 次），次数太少结果会明显偏离理论值；桶内 D 与 d 球数必须相等。,p6 模拟实验,
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习知识清单（全国通用）-G56/2027版/第15讲 分离定律（图文版知识清单）.pdf,eaaa47c6d7-007,MATERIAL,分离定律,CONCEPT_EXPLANATION,分离定律的实质与核心联系,分离定律的实质是等位基因随同源染色体的分开而分离，发生于减数分裂Ⅰ后期，F1 配子 D:d 为 1:1 导致 F2 表现 3:1。,判断某遗传现象是否遵循分离定律、解释 F1 配子比例与 F2 表现型比例之间关系的题目。,**实质**：等位基因随同源染色体的分开而分离。\n**发生时间**：减数分裂Ⅰ后期。\n**适用范围**：有性生殖真核生物，细胞核遗传，一对等位基因控制。\n**核心联系**：F1（Dd）产生配子 D:d = 1:1（比例相等）→ 雌雄随机结合 → F2 性状分离比 3:1。,适用范围的三个条件缺一不可：有性生殖、真核生物、细胞核遗传；原核生物与细胞质遗传（如线粒体、叶绿体基因）不遵循；实质描述的是基因与染色体的行为，不要写成性状或配子的行为。,p7 知识梳理,
