chunk_rel,chunk_id,action,node_slug,type,title,summary,applicability,content,boundary,note,midx
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-054,MATERIAL,多倍体,METHOD_MODEL,排列组合分析多倍体的配子种类和比例,同源四倍体AAaa产生1比4比1的配子，三体Aaa产生1比2比2比1的配子。,计算多倍体、三体等染色体数目变异植株产生配子种类与比例的试题。,**方法：用排列组合分析配子比例。** 把等位基因按所在染色体向配子中的分配方式，用排列组合算出各种配子的比例。\n\n- 同源四倍体 $AAaa$ 产生的配子种类和比例为 $AA:Aa:aa = 1:4:1$；\n- 基因型为 $Aaa$ 的三体植株产生的配子种类和比例为 $A:a:Aa:aa = 1:2:2:1$。\n\n写配子时按同源染色体（染色单体）的随机组合数求比例即可，不必逐条画减数分裂过程。,该比例成立的前提是同源染色体随机分配、不考虑配子致死和选择受精；三体（2n+1）中多出的那条染色体随机移向一极，因此会产生含两条同源染色体的配子（如 Aa、aa），计算时不能漏掉这类配子。,p54 大招9：多倍体的配子种类及比例计算,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-055,MATERIAL,自由组合定律中的特殊分离比问题分析,METHOD_MODEL,找基因型与表型对应关系的三步法,先由F2性状分离比推基因型与表型的对应关系，再用F1和亲本逐步验证确认。,两对独立遗传的等位基因存在基因互作、按特殊分离比（如 9:7、15:1 等）命题的遗传题。,**找基因型和表型的对应关系——涉及两对独立遗传的等位基因的常见解题思路**：\n\n1. **第一步**：利用 $F_1$ 性状分离比推算基因型和表型的对应关系；\n2. **第二步**：$F_1$ 的基因型应为 $AaBb$，利用 $F_1$ 验证基因型和表型的对应关系；\n3. **第三步**：亲本的基因型应为 $AABB×aabb$ 或 $AAbb×aaBB$，利用表型确认其基因型。\n\n核心是把“性状分离比”翻译成“哪些基因型对应哪种表型”，再反推亲本。,该方法只适用于两对等位基因独立遗传（符合自由组合定律）的情形；若两对基因连锁则不能使用。反推时要注意表型相同的基因型可能有多种，$F_2$ 中纯合子与杂合子要分别计数。,p55 大招10：基因互作问题分析,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-056,MATERIAL,NEW:连锁互换问题的配子分析,METHOD_MODEL,完全连锁与连锁互换的两句口诀,完全连锁时杂合子自交出现3比1或1比2比1，连锁互换时配子两多两少、多像亲本。,两对或多对基因位于同一条染色体上（连锁）、需要推断配子种类与比例或自交后代分离比的遗传题。,**1. 完全连锁自交问题**\n口诀：**两对基因紧相依，遗传遵循分离律。减数若不互相换，杂合自交三一（或一二一）现。**\n即两对基因完全连锁时，杂合子自交后代的性状分离比与一对等位基因相同。\n\n**2. 连锁互换问题**\n口诀：**配子两多和两少，多像亲本少“新造”。**\n即发生互换时，产生的配子中数量多的两种类型与亲本类型相同，数量少的两种是互换产生的新类型。\n\n判据小结：看子代是否符合自由组合定律的典型比例；不符合且出现“两多两少”的配子，说明两对基因连锁且发生了互换。,完全连锁时两对基因的遗传不遵循自由组合定律（但每一对基因仍遵循分离定律）；互换产生的重组型配子比例较小，与两基因在染色体上的距离有关，重组型配子比例不会超过 50%。,p56 大招11：连锁互换问题,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-058,MATERIAL,个体或配子致死问题的处理-规律方法,METHOD_MODEL,致死现象的分析与排除方法,用配子法和分解组合法推导，并先找出致死对象（配子或合子）在推导中排除。,子代出现异常分离比、需要判断是配子致死还是合子致死的遗传题。,**确认致死原理，排除致死对象**\n\n推导方法一般采用配子法和分解组合法，但推导过程需要排除致死的配子或合子。解题重点分两步：\n\n1. **分析题目信息找到致死对象**：判断是配子致死（某种基因型的配子不能存活或不能受精）还是合子致死（某种基因型的个体不能发育）；\n2. **在推导中排除致死对象**：把致死类型从配子组合表或子代比例中扣除，再与题给比例比对。\n\n若是合子致死，注意区分致死发生在胚胎期还是幼苗期，会影响后代中某些基因型是否出现。,不能把异常分离比直接套用正常分离比来算；致死对象必须逐一与题给比例核对，排除后剩下的比例要与题目完全吻合才算判断正确。性染色体上的致死会使子代性别比例偏离 1:1，也是一个判据。,p58 大招12：致死现象分析,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-062,MATERIAL,遗传系谱图的分析及概率的计算,METHOD_MODEL,遗传系谱图判断的两个口诀,无中生有为隐性隐性遗传看女病父子无病非伴性，有中生无为显性显性遗传看男病母女无病非伴性。,判断系谱图中遗传病的显隐性与致病基因位置（常染色体还是 X 染色体）的试题。,**遗传特点是核心，基本方法去推导**\n\n**口诀一（判显隐）**：无中生有为隐性；有中生无为显性。\n\n**口诀二（判位置）**：\n- 隐性遗传看女病：若女患者的父亲或儿子有病，则不能排除伴 X 隐性；若父子无病，则非伴性（即为常染色体隐性）。\n- 显性遗传看男病：若男患者的母亲或女儿有病，则不能排除伴 X 显性；若母女无病，则非伴性（即为常染色体显性）。\n\n**补充方法**：基因填充法（先写出确定的基因，再补未知）、从隐性个体或男性个体突破。,口诀只适用于排除伴性遗传，前提是不考虑基因突变、染色体变异和 X、Y 染色体同源区段；若系谱图中出现“女病而父子无病”等特征即可排除伴 X 遗传。判断概率时要注意性别已知条件下的条件概率，不要把“患病孩子的概率”与“患病男孩的概率”混为一谈。,p62 大招13：人类遗传病与系谱图分析,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-064,MATERIAL,遗传学实验设计的思路与方法,METHOD_MODEL,遗传学综合分析的思路与实验设计思路,先确定基因型（显隐性、纯杂合、基因位置），再用一步自交或测交找到亲子代对应关系。,要求判断性状显隐性、纯合子与杂合子、基因位置，或自行设计杂交实验验证的遗传综合题。,**1. 综合分析思路**\n遗传学实验的综合分析一般都需要确定基因型，而确定基因型通常就是确定以下信息：\n1. 性状的显隐性；\n2. 纯合子和杂合子；\n3. 基因的位置（常染色体还是性染色体）。\n\n**2. 实验设计思路**\n1. **核心思路**：通过合理的杂交设计找到亲代的一一对应关系；\n2. **常用思路**：往往对实验对象进行一步自交或一步测交（很少有题目需要设计多步杂交实验），就可以找到合理的亲子代关系。,设计实验时必须保证实验材料能产生可区分的子代（如显隐性状明确、性别可辨）；一步自交或一步测交的结论依赖“子代数量足够多”这一前提；若题干已限定实验材料，不能引入新材料，只能在给定材料中选择。,p64 大招14：遗传学实验的综合分析与设计,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-074,MATERIAL,dna的复制,CONCEPT_EXPLANATION,DNA复制的作用与主要特点,DNA复制以碱基互补配对为核心实现遗传信息的准确传递，具有半保留、边解旋边复制、需引物等特点。,判断 DNA 复制方式、子链延伸方向、复制所需条件与酶类的试题。,**DNA 复制的作用**：实现遗传信息从上一代到下一代的准确传递；准确传递的核心是**碱基互补配对**。\n\n**DNA 复制主要有 2 种模型**：复制叉模型、复制泡模型。\n\n**主要特点**：\n1. 半保留复制（每个子代 DNA 都保留一条母链）；\n2. 边解旋边复制；\n3. 需要引物（DNA 聚合酶不能起始合成，需先由引物酶合成 RNA 引物）；\n4. 子链延伸的方向是从子链的 $5'$ 端到 $3'$ 端。,解旋断裂的是氢键，不破坏磷酸二酯键；DNA 聚合酶只能沿 $5'$→$3'$ 方向延伸，因此两条子链中有一条是不连续合成的（形成冈崎片段）；复制需要的原料是 4 种脱氧核苷酸而不是核糖核苷酸。,p74 大招15：DNA复制模型,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-075,MATERIAL,dna的复制,METHOD_MODEL,染色体标记类问题的分析方法,抓住半保留复制，画分裂过程的标记模式图来判断含标记的染色体与染色单体数目。,给出同位素或 BrdU 等标记、要求计算某次分裂后含标记的染色体（染色单体）数目或比例的试题。,**分析染色体标记问题**，关键是要掌握 DNA 的半保留复制以及有丝分裂和减数分裂不同时期的特点，做题时能画出有关分裂过程的染色体或 DNA 分子标记模式图。\n\n**BrdU 标记模型**：BrdU 能够与腺嘌呤（A）配对，掺入新合成的 DNA 子链中。\n- DNA 的一条链含有 BrdU 的染色单体为 α 型；\n- DNA 的两条链均含 BrdU 的染色单体为 β 型。\n\n按分裂次数与着丝粒分裂情况画出模式图，即可判断 α 型、β 型染色单体的数目。,画图时必须区分“有丝分裂一次后每条染色体的两条染色单体标记情况不同”与“第二次分裂中期的标记情况”；着丝粒分裂后染色单体变为染色体，数目要相应换算，不能沿用染色单体的计数。若模板链与新链都在同一条染色单体上，要注意区分标记的是链还是分子。,p75 大招16：DNA复制与染色体标记,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-077,MATERIAL,基因的表达,METHOD_MODEL,转录模型与翻译模型,转录和翻译的本质都是通过碱基互补配对实现遗传信息在不同分子间的准确传递。,分析转录、翻译过程图，判断模板、原料、方向与产物种类的试题。,**核心认识**：转录和翻译的本质都是通过**碱基互补配对**实现遗传信息在不同分子间的准确传递。\n\n**1. 转录模型**：以 DNA 的一条链为模板（模板链），按碱基互补配对（A—U、T—A、G—C、C—G）合成 RNA 子链；另一条链不表达。转录需要 RNA 聚合酶、4 种核糖核苷酸，产物一般为单链 RNA。\n\n**2. 翻译模型**：核糖体沿 mRNA 移动，tRNA 上的反密码子与 mRNA 上的密码子互补配对，把相应氨基酸带到核糖体上，氨基酸之间脱水缩合形成肽链，肽链延伸方向与核糖体移动方向一致。,转录以 DNA 的一条链为模板而不是两条链同时转录；转录时碱基配对中含 A—U，与 DNA 复制中的 A—T 不同；翻译的模板是 mRNA，tRNA 只负责搬运氨基酸，不参与肽链的形成方式。一个 mRNA 上可结合多个核糖体，因此一个 mRNA 可同时合成多条相同的肽链。,p77 大招17：基因表达的模型,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-084,MATERIAL,育种,METHOD_MODEL,五种育种方法的原理与适用对象对照,育种方法的选择取决于基因资源和育种目的，五种育种方法对应基因重组、基因突变和染色体变异三类原理。,比较或选择育种方法、判断某育种方案所用的原理与优缺点的试题。,**育种方法的选择**取决于两个因素：第一，有什么样的基因资源；第二，育种的目的是什么。\n\n| 育种方法 | 育种原理 | 适用对象 |\n|---|---|---|\n| 杂交育种 | 基因重组 | 同一物种的多个品种的优良基因的组合 |\n| 基因工程育种 | 基因重组 | 不同物种优良基因的组合 |\n| 诱变育种 | 基因突变 | 无已知的优良基因资源 |\n| 单倍体育种 | 染色体变异 | 快速获得稳定遗传品系 |\n| 多倍体育种 | 染色体变异 | 获得高产新物种 |\n\n**选法要点**：有没有现成的优良基因决定要不要诱变；优良基因在不在同一物种决定用杂交育种还是基因工程育种；要不要缩短育种年限决定是否用单倍体育种。,诱变育种虽然能产生新基因，但突变不定向、有利变异少，需处理大量材料；单倍体育种需要先花药离体培养再用秋水仙素处理，操作复杂但能明显缩短育种年限；多倍体育种得到的植株往往发育延迟、结实率低。三倍体等奇数倍体因联会紊乱而高度不育，不属于“高产新物种”的常规应用。,p84 大招18：育种方法的选择,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-087,MATERIAL,基因频率,DERIVATION,遗传平衡种群的基因频率与基因型频率换算,用哈迪-温伯格平衡公式 p+q=1、p²+2pq+q²=1 在基因频率与基因型频率之间互相换算。,已知某基因型频率求基因频率，或已知基因频率求各基因型频率的试题。,**适用条件**：处于遗传平衡的种群（以二倍体常染色体上的基因为例）。\n\n**基本关系**：亲代中 $p+q=1$，$F_1$ 中 $p^2+2pq+q^2=1$；其中 AA 的基因型频率 $=p^2$，Aa 的基因型频率 $=2pq$，aa 的基因型频率 $=q^2$。\n\n**推导**：$F_1$ 中 A 的基因频率\n$= P_{AA} + \frac{1}{2} × P_{Aa} = p^2 + 2pq × \frac{1}{2} = p^2 + pq = p(p+q) = p$，即等于亲代 A 的基因频率；\na 的基因频率同理 $= q$，等于亲代 a 的基因频率。\n\n**结论**：遗传平衡的种群中，基因频率在世代间保持不变，基因型频率也保持不变。,只有在种群足够大、随机交配、无突变、无自然选择、无迁入迁出的理想条件下才符合该平衡；若已知的基因型频率不在平衡状态（如题给 AA=50%、Aa=20%、aa=30%），则不能直接用 $p^2$、$2pq$、$q^2$ 反推基因频率，必须用“基因频率 = 纯合子频率 + 1/2 杂合子频率”逐代计算。伴性遗传的基因频率计算不能用同一公式直接套用。,p87 大招19：基因频率和基因型频率的计算,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-091,MATERIAL,内环境,CONCEPT_EXPLANATION,内环境的三要素界定,内环境即细胞外、机体内、不能与外界相通的场所。,判断某液体或某物质是否属于内环境、以及解释组织水肿成因的试题。,**内环境的界定（三个要素）**：内环境即**细胞外**（属于体液中的细胞外液）、**机体内**（在体内而不与外界直接相通）、**不能与外界相通的场所**。三者同时满足才属于内环境。\n\n**由此可做的判断**：\n1. 与外界相通的管腔内的液体（如汗液、泪液、消化液、尿液）不属于内环境；\n2. 只能存在于细胞内的物质与其反应（如血红蛋白、丙酮酸的彻底氧化分解）不发生在内环境中；\n3. 能出现在内环境中的物质有激素、乙酰胆碱、抗体、$O_2$、$CO_2$ 等。,细胞内的液体（细胞内液）不是内环境；血浆蛋白、血红蛋白这类位于细胞内的蛋白质不出现在内环境中；与外界相通的腔隙（消化道、呼吸道、泌尿生殖道）内的液体不属于内环境。组织水肿的本质是组织液增多，判断成因时看血浆蛋白含量是否减少或组织液溶质是否增多。,p91 大招20：内环境的组成、成分及组织水肿,
06-【生物】2027版高中《解题觉醒》/生物解题觉醒-第1册 主书.pdf,9752acd916-092,MATERIAL,反射弧,METHOD_MODEL,反射弧结构的单向判断与中枢级别判断,按“发出、接受、执行”判断箭头指向的结构级别，按中枢级别判断高级与低级神经中枢。,给出反射弧结构示意图、含有箭头指向，要求判断中枢级别、结构名称或传导方向的试题。,**单向的反射弧结构、多重的调节**\n\n1. **根据神经中枢的级别判断**：大脑皮层是最高级神经中枢，脊髓是低级神经中枢。\n2. **根据箭头方向判断**：\n   - “发出”（只有箭头指出去）调节信息的是**高级中枢**；\n   - “接受”（既有箭头指进来，又有箭头指出去）调节信息的是**低级中枢**；\n   - “执行”（只有箭头指进来）调节信息的是**效应器**。\n\n配合“感受器→传入神经→神经中枢→传出神经→效应器”的基本链条，可逐点确定各结构名称。,反射弧必须是完整的才能完成反射，任一环节受损反射都不能完成；但感觉的产生在大脑皮层，即使传出神经受损，刺激感受器仍能产生感觉。判断时要区分“反射”与“反应”：没有经过完整反射弧的应答不属于反射。,p92 大招21：复杂反射弧结构判断、多重调节,
