chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
8a7ed95291-003,,基因,CONCEPT_EXPLANATION,萨顿假说 基因在染色体上,萨顿依据基因与染色体行为的平行关系提出基因在染色体上的假说，且并非所有基因都在染色体上。,理解萨顿假说的依据与内容，辨析基因与染色体的位置关系。,①假说依据：基因和染色体的行为存在着明显的平行关系。②假说内容：基因（遗传因子）是由染色体携带着从亲代传递给下一代的，即基因就在染色体上；假说只是尚未经过实验验证，并不代表它是错的。③位置补充：真核生物的细胞核基因都位于染色体上，而细胞质基因位于细胞的线粒体和叶绿体的DNA上；原核细胞中无染色体，其基因在拟核DNA或质粒DNA上。④数量关系：一条染色体上有多个基因。⑤位置关系：基因在染色体上呈线性排列。⑥实验证据：摩尔根用果蝇做杂交实验、运用假说—演绎法，最终得出控制果蝇红眼和白眼的基因只位于X染色体上。,所有基因都在染色体上是错误说法；把萨顿提出的假说当成已证实的实验结论是常见失分点。,一轮复习讲义 第17讲 伴性遗传和人类遗传病 知识点1 萨顿的假说
9f29504169-001,,自由组合定律的内容,CONCEPT_EXPLANATION,自由组合定律的内容与验证,两对相对性状杂交后F1自交，F2性状数量比为9∶3∶3∶1；F1形成4种比例相等的配子，可用测交验证。,复述自由组合定律的内容、假说要点与测交验证的思路。,①发现问题：纯种黄色圆粒与纯种绿色皱粒豌豆杂交得F1，F1自交后F2中不同类型性状的数量比为9∶3∶3∶1，即9∶3∶3∶1等于（3∶1）×（3∶1）。②提出假说：两对性状分别由两对遗传因子控制；F1产生配子时，每对遗传因子彼此分离，不同对的遗传因子可以自由组合，故F1产生的雌雄配子各有比例相等的4种；受精时雌雄配子的结合是随机的，结合方式有16种；F2遗传因子组合形式有9种，性状表现有4种且比例为9∶3∶3∶1。③定律内容：控制不同性状的遗传因子的分离和组合是互不干扰的；在形成配子时，决定同一性状的成对的遗传因子彼此分离，决定不同性状的遗传因子自由组合。④验证：用测交实验，即让F1与隐性纯合子杂交，目的是测定F1的遗传因子组成，实验结果与演绎结果相符则假说成立。⑤比例提醒：YYRR在F2中占1/16，在黄色圆粒豌豆中占1/9，求解比例时要注意范围不同；黄圆中杂合子占8/9，绿圆中杂合子占2/3。,测交是F1与隐性纯合子杂交，yyRr×Yyrr不属于测交；雌雄配子结合方式16种不等于遗传因子组合形式9种。,一轮复习讲义 第19讲 自由组合定律 考点一 两对相对性状的遗传实验分析
3ae2bc681b-007,,孟德尔规律的应用,METHOD_MODEL,分离定律的应用与验证方法,分离定律可用自交法、测交法、花粉鉴定法和单倍体育种法验证，并指导杂交育种与遗传咨询。,选择验证分离定律的方法，指导育种留种与单基因遗传病分析。,①自交法：若自交后代的性状分离比为3∶1，则符合基因的分离定律，由位于一对同源染色体上的一对等位基因控制。②测交法：若测交后代相对性状的分离比为1∶1，则符合分离定律。③花粉鉴定法：取杂合子的花粉，处理后用显微镜观察并计数，若花粉粒类型比例为1∶1，则可直接验证分离定律。④单倍体育种法：取花药离体培养并用秋水仙素处理单倍体幼苗，若植株有两种表型且比例为1∶1，则符合分离定律。⑤农业生产应用：优良性状为显性性状时，选育显性纯合子可进行连续自交，直到不再发生性状分离即可留种推广；优良性状为隐性性状时一旦出现就能稳定遗传、便可留种推广；优良性状为杂合子时，两个纯合的不同性状个体杂交的后代就是杂合子，但每年都要育种。⑥医学实践应用：分析单基因遗传病的基因型和发病率，为禁止近亲结婚和进行遗传咨询提供理论依据。,验证方法要按材料特点选择：动物一般不用自交法而选杂交或测交，自花传粉植物自然状态下不能选自由交配法。,一轮复习讲义 第15讲 分离定律 知识点4 基因分离定律的实质（应用与验证部分）
466860a72c-001,,孟德尔规律的应用,METHOD_MODEL,显隐性性状的判断方法,可由子代性状、性状分离比或遗传系谱图判断显隐性，也可用合适的杂交、自交实验判定。,在显隐性未知时选择判断方案并排除错误方法。,①根据子代性状判断：具有一对相对性状的亲本杂交，若子代只表现一种性状，则该性状为显性性状。②根据子代性状分离比判断：若某个体自交后代出现3∶1的性状分离比，则占3/4的性状为显性性状。③根据遗传系谱图判断：遵循无中生有为隐性、有中生无为显性的规律，即双亲均正常而子代患病时该病为隐性，双亲均患病而子代正常时该病为显性。④实验法判断：选定合适的个体进行自交或杂交，依据子代是否发生性状分离来判断显隐性关系。⑤方法提醒：测交不能用于判断性状的显隐性关系，因为测交实验是在已知显隐性的基础上进行的杂交实验。,测交以已知显隐性为前提，用它去判断显隐性属于因果倒置；雌雄同株植物判断显隐性宜用自交而非正反交。,一轮复习讲义 微专题8 分离定律重点题型的解题建模 热点1 显隐性性状的判断
85683e529a-022,,共同进化,CONCEPT_EXPLANATION,协同进化的概念与原因,不同物种之间、生物与无机环境之间在相互影响中不断进化和发展即协同进化，不包括同种生物之间。,判断某现象是否属于协同进化并说明其形成原因。,①概念：不同物种之间、生物与无机环境之间在相互影响中不断进化和发展，这就是协同进化，它不包括同种生物之间。②原因：生物与生物之间的相互选择和生物与无机环境之间的相互影响。③结果：生物多样性是协同进化的结果。④典型实例：捕食者的存在能够增加物种多样性，原因是捕食者往往捕食个体数量多的物种，这样就会避免出现一种或少数几种生物在生态系统中占绝对优势的局面，为其他物种的生存腾出空间。,协同进化必须发生在不同物种之间或生物与无机环境之间，同一物种内的个体之间不存在协同进化。,一轮复习讲义 第23讲 生物的进化 知识点1 协同进化
a31d151554-004,,共同进化,CONCEPT_EXPLANATION,协同进化与生物多样性的形成,生物多样性包括遗传、物种和生态系统三个层次，其形成原因正是协同进化。,把协同进化与现代生物进化理论联系起来解释生物多样性的形成。,①协同进化的概念：不同物种之间、生物与无机环境之间在相互影响中不断进化和发展。②生物多样性的内容：主要包括遗传多样性（基因多样性）、物种多样性和生态系统多样性三个层次。③生物多样性的形成原因：协同进化。④现代生物进化理论的主要内容：适应是自然选择的结果；种群是生物进化的基本单位；突变和基因重组提供进化的原材料，自然选择导致种群基因频率的定向改变，进而通过隔离形成新的物种；生物进化的过程实际上是生物与生物、生物与无机环境协同进化的过程；生物多样性是协同进化的结果。⑤进化理论的发展：有观点认为基因突变对生物适应性的影响并不是非益即害的、大量基因突变是中性的，决定生物进化方向的是中性突变的逐渐积累；也有观点认为物种形成并不都是渐变的过程，而是物种长期稳定与迅速形成新种交替出现的过程。,协同进化强调双方的相互影响；把单向的自然选择说成协同进化，或把同种个体间的关系算进去都不对。,一轮复习知识清单 第23讲 生物的进化 考点5 协同进化与生物多样性的形成
0f9277266d-012,,稳态,CONCEPT_EXPLANATION,内环境稳态的概念与调节机制,稳态是内环境的化学成分和理化性质处于动态平衡，靠神经—体液—免疫调节网络维持且调节能力有限。,复述稳态的概念、实质、调节机制与调节能力的限度。,①概念：正常机体通过调节作用，使各个器官、系统协调活动，共同维持内环境的相对稳定状态。②实质：是指内环境的各种化学成分和理化性质处于动态平衡中，而不是保持不变。③调节机制：需要各种器官、系统协调一致地正常运行，依靠神经—体液—免疫调节网络。④调节能力：人体维持内环境稳态的调节能力是有一定限度的；当外界环境变化过于剧烈，或人体自身的调节功能出现障碍时，内环境稳态就会遭到破坏。,稳态是动态平衡而非恒定不变，把稳态理解成内环境理化性质保持不变是最常见的错误。,一轮复习讲义 第24讲 内环境与稳态 知识点1 内环境的稳态
9561124d9a-009,,稳态,MISCONCEPTION_GUIDE,稳态的动态平衡与缓冲物质,稳态同时包含理化性质和化学成分的动态平衡；缓冲物质使pH稳定，稳态失调后代谢速率不一定减慢。,判断关于稳态实质、pH调节与稳态失调后果的易错叙述。,①实质辨析：内环境的稳态是指内环境的各种理化性质和化学成分处于动态平衡中，只答理化性质并不完整。②pH调节：内环境中有缓冲物质（如HCO3-/H2CO3）可以维持pH的稳定，因此某人一次性摄入大量食醋也不会引起内环境pH明显降低；CO2与H2O反应可形成H2CO3，同样参与维持内环境pH的稳定。③调节机制：内环境稳态的主要调节机制是神经—体液—免疫调节网络。④调节能力：人体维持稳态的调节能力是有限的，内外环境变化过于剧烈会导致稳态失调。⑤失调后果：内环境稳态遭到破坏时酶促反应紊乱，但细胞代谢速率不一定减慢，如发烧时细胞代谢通常会加快。⑥成分差别：组织液、淋巴液的成分和各成分的含量与血浆相近，但最主要的差别在于血浆中含有较多的蛋白质，而组织液和淋巴液中蛋白质含量很少。,缓冲物质使pH变化不明显而不是不变化；稳态遭破坏必然使代谢减慢混淆了酶促反应紊乱与代谢速率。,一轮复习讲义 第32课时 人体的内环境与稳态 考点二 内环境的稳态
74b6cc56e2-004,,反射,CONCEPT_EXPLANATION,反射与反射弧的基本规则,反射需经完整反射弧才能完成，任何环节受损都不行；反射分为非条件反射和条件反射两类。,判断某过程是否属于反射，区分条件反射与非条件反射。,①反射弧的完整性：反射活动需要经过完整的反射弧来实现，反射弧中任何环节受损，反射都不能完成。②不属于反射的情形：直接刺激传出神经或效应器引起肌肉收缩，不属于反射；听觉的产生过程也不属于反射。③神经元数量：一个完整的反射活动的完成至少需要两个神经元，如膝跳反射。④反射的类型：分为非条件反射与条件反射，唾液分泌条件反射的建立需以非条件反射为基础，其建立过程常以狗的唾液分泌与铃声的关系为例说明。⑤条件反射的消退：反复应用条件刺激而不给予非条件刺激，条件反射会逐渐减弱以至完全不出现，该过程需要大脑皮层的参与。⑥易错细节：膝跳反射中传入神经元的胞体在神经节中、传出神经元的胞体位于脊髓中，其反射弧没有中间神经元。,反射弧不完整时效应器的反应不是反射；听觉、痛觉等感觉只到大脑皮层产生，没有经过完整反射弧，也不属于反射。,一轮复习讲义 第31讲 神经调节的结构基础和基本方式 考点二 神经调节的基本方式
58af510b8f-004,,反射,MISCONCEPTION_GUIDE,反射与反射弧的易错辨析,只有具中枢神经系统的多细胞动物才有反射；反射既需完整反射弧又需适宜刺激，效应器反应不等于反射。,排查刺激、效应器与反射弧相关的四类典型误判。,①组成与神经元数：膝跳反射和缩手反射的反射弧都由感受器、传入神经、神经中枢、传出神经与效应器组成，中枢均在脊髓，另外排尿反射的低级中枢也在脊髓；效应器是指传出神经末梢和它所支配的肌肉或腺体，一个反射弧至少由2个神经元参与组成。②易错点一：并非所有生物都有反射，只有具有中枢神经系统的多细胞动物才有反射，植物和单细胞动物没有反射、只有应激性。③易错点二：并非只要有刺激就能完成反射，反射的发生不仅需要完整的反射弧，还需要适宜的刺激，刺激强度过弱时不会产生兴奋而引发反射；刺激强度达到引发反射的强度以后，再增加刺激强度，动作电位基本不变。④易错点三：并非只要效应器有反应就是反射，反射弧不完整时（如传入神经受损），刺激神经中枢或传出神经，效应器能发生反应，但不是反射。⑤易错点四：传出神经末梢不等于效应器，效应器是传出神经末梢和它所支配的肌肉或腺体等。,反射弧在结构或功能上任何环节受损，反射都不能完成；把植物和单细胞动物的应激性当作反射是常见错误。,必背知识清单 第2章 神经调节（背诵版）易错提醒 反射相关易错点集合
e3e58fbb89-002,,抗体,CONCEPT_EXPLANATION,体液免疫中抗体的产生与作用,抗体由浆细胞产生并随体液循环，与病原体结合形成沉淀等，进而被其他免疫细胞吞噬消化。,辨析抗体的产生细胞、特异性及与抗原结合后的去向。,①体液免疫的概念：主要靠抗体作战的方式称为体液免疫，其免疫对象是内环境中的病原体。②参与细胞：树突状细胞等抗原呈递细胞、B细胞、辅助性T细胞、记忆B细胞、浆细胞。③抗体的作用结果：在多数情况下，抗体与病原体结合，形成沉淀等，进而被其他免疫细胞吞噬消化；抗体与病原体的结合可以抑制病原体的增殖或对人体细胞的黏附。④记忆细胞：记忆细胞可以长时间存活，当再次接触相同抗原时，能迅速增殖分化，产生大量抗体。⑤体液免疫中的三个唯一：唯一能产生抗体的细胞是浆细胞；唯一没有识别功能的细胞是浆细胞；唯一没有特异性识别功能的细胞是吞噬细胞。⑥特异性来源：通常一个B细胞只针对一种特异的病原体，活化、增殖后只产生一种特异性的抗体；浆细胞可由B淋巴细胞、记忆B细胞分裂分化而来。,抗体只能与抗原特异性结合，不能吞噬抗原并将其清除；记忆B细胞不释放抗体，产生抗体的是浆细胞。,一轮复习知识清单 第28讲 免疫调节 2.体液免疫
1222baea36-003,,抗体,CONCEPT_EXPLANATION,体液免疫过程与抗体作用,B细胞活化需病原体接触和辅助性T细胞两个信号，浆细胞分泌的抗体随体液循环与病原体结合。,按步骤复述体液免疫过程与抗体发挥作用的机制。,①第一个信号：一些病原体可以和B细胞接触，这为激活B细胞提供了第一个信号。②抗原呈递：一些病原体被树突状细胞、B细胞等抗原呈递细胞摄取，抗原呈递细胞将抗原处理后呈递在细胞表面，然后传递给辅助性T细胞。③第二个信号：辅助性T细胞表面的特定分子发生变化并与B细胞结合，这是激活B细胞的第二个信号，同时辅助性T细胞开始分裂、分化并分泌细胞因子。④增殖分化：B细胞受到两个信号的刺激后开始分裂、分化，大部分分化为浆细胞，小部分分化为记忆B细胞，细胞因子能促进B细胞的分裂、分化过程。⑤抗体产生与作用：浆细胞产生和分泌大量抗体，抗体可以随体液在全身循环并与这种病原体结合，抗体与病原体的结合可以抑制病原体的增殖或对人体细胞的黏附。⑥记忆细胞：记忆细胞可以在抗原消失后存活几年甚至几十年，当再接触这种抗原时，能迅速增殖分化成浆细胞和记忆细胞，浆细胞快速产生大量抗体。,B细胞活化需要两个信号刺激外加细胞因子，缺一不可；抗体在内环境（体液）中发挥作用，不进入细胞内部。,必背知识清单 第4章 免疫调节（背诵版）体液免疫基本过程示意图
a9f9b647f3-001,,载体,CONCEPT_EXPLANATION,载体的必备条件与常见种类,载体需能自我复制、有限制酶切割位点并具标记基因；除质粒外还有噬菌体、动植物病毒等。,判断某种DNA分子能否作为载体并说明载体应具备的条件。,①质粒的概念：质粒是一种裸露的、结构简单、独立于真核细胞细胞核或原核细胞拟核DNA之外，并具有自我复制能力的环状双链DNA分子。②载体必须具备的条件：能在受体细胞中保存下来并能自我复制；具有一个或多个限制酶切割位点，以便与外源基因连接；具有标记基因。③常见载体种类：在基因工程中使用的载体除质粒外，还有噬菌体、动植物病毒等，它们来源不同，在大小、结构、复制方式以及可以插入外源DNA片段的大小上也有很大差别。④相关工具：切割DNA分子的工具是限制性内切核酸酶（简称限制酶），它能识别双链DNA分子的特定核苷酸序列，并使每一条链中特定部位的磷酸二酯键断开，产生黏性末端或平末端两种形式的末端；DNA连接酶主要有E.coli DNA连接酶和T4 DNA连接酶两类，后者既能缝合互补的黏性末端，也能缝合平末端，但连接平末端的效率相对较低。,天然质粒往往需改造后才能作载体；载体不限于质粒，噬菌体和动植物病毒也可作载体，判断时要看是否满足三个条件。,必背知识清单 第3章 基因工程 第1节 重组DNA技术的基本工具
a9f9b647f3-006,,载体,CONCEPT_EXPLANATION,基因表达载体的组成,基因表达载体含目的基因、启动子、终止子和标记基因，标记基因用于筛选含目的基因的细胞。,说明启动子、终止子与标记基因的位置和作用，辨析与密码子的区别。,①启动子：是一段有特殊序列结构的DNA片段，位于基因的上游、紧挨转录的起始位点，是RNA聚合酶识别和结合的部位，作用是驱动基因转录出mRNA，最终表达出所需要的蛋白质；有时为了满足应用需要，会在载体中人工构建诱导型启动子，当诱导物存在时可以激活或抑制目的基因的表达。②终止子：位于基因的下游，是一段有特殊序列结构的DNA短片段，作用是能够使转录在所需要的地方停止下来。③标记基因：作用是鉴别受体细胞中是否含有目的基因，从而将含有目的基因的细胞筛选出来，如抗生素抗性基因、荧光基因都可以作为标记基因。④易错辨析：启动子不等于起始密码子，终止子不等于终止密码子；启动子和终止子都是DNA片段，控制的是转录，而起始密码子和终止密码子位于mRNA上，分别控制翻译过程的启动和终止。,标记基因只能鉴别目的基因是否导入，不能证明目的基因是否表达；把启动子、终止子与密码子混为一谈是典型错误。,必背知识清单 第3章 基因工程 基因表达载体模式图与易错提醒
