chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
d7bb4e0d7b-005,,理解,CONCEPT_EXPLANATION,对动能的理解,动能具瞬时性和相对性，是只有正值的标量，动能的变化量则有正有负,辨析动能与动能的变化,①定义：物体由于运动而具有的能叫动能，等于物体的质量与速度二次方乘积的一半，即 Ek=mv²/2，国际单位是焦耳（J）。②瞬时性：在某一时刻物体具有一定的速度，也就具有一定的动能。③相对性：速度具有相对性，因此动能也具有相对性，对不同的参考系物体有不同的动能，一般以地面为参考系。④动能是标量且只有正值，但动能的变化有正有负，动能的变化指末状态动能减去初状态动能。,动能是状态量且只有正值，动能变化是过程量且可正可负，两个概念不能混为一谈。,一轮 知识清单 专题07 机械能
bf4da8991e-004,,图象,REPRESENTATION_GUIDE,简谐运动的图象,简谐运动图象为正弦或余弦曲线，表示位移随时间变化的规律，不是质点轨迹,由振动图象读取振幅、周期与初相位,①物理意义：表示振子的位移随时间变化的规律，图线为正弦或余弦曲线。②从平衡位置开始计时并把开始运动的方向规定为正方向时，函数表达式为 x=Asinωt。③从正的最大位移处开始计时时，函数表达式为 x=Acosωt。④由图象可以得出振幅 A、周期 T 或频率 f 和初相位，也可以确定某时刻质点离开平衡位置的位移。,图象反映的是位移随时间的变化规律，随时间增加而延伸，它不代表质点运动的轨迹。,一轮 知识清单 专题15 机械振动与机械波
cb59759194-013,,功率,CONCEPT_EXPLANATION,功率及其两种取值,功率是功与完成这些功所用时间之比，需区分平均功率与瞬时功率、额定与实际功率,功率公式选择与机车功率判断,①定义：功 W 与完成这些功所用时间 t 之比叫作功率，描述力对物体做功的快慢。②P=W/t 求出的是时间 t 内的平均功率，表示这段时间内做功的平均快慢。③P=Fv 中，若 v 为平均速度且 F 为恒力，则 P 为平均功率；若 v 为瞬时速度，则 P 为瞬时功率。④额定功率是机械正常工作时的最大输出功率，实际功率是机械实际工作时的功率，要求不大于额定功率。,求功率必须先分清是哪个力的功率、是平均功率还是瞬时功率；实际功率不能长时间超过额定功率。,一轮 复习讲义 第18讲 功与功率 动能定理及应用
e469818120-002,,动能,CONCEPT_EXPLANATION,动能,动能是状态量、标量，大小只由质量与速度大小决定，与速度方向无关,动能大小的计算与比较,①定义：物体由于运动而具有的能量叫作动能，是状态量，仅与物体的质量和速度大小有关。②表达式：Ek=mv²/2，其中 m 为物体质量，v 为瞬时速度大小。③单位：国际单位制中为焦耳（J），1 J=1 N·m=1 kg·m²/s²。④标量性与相对性：动能只有大小没有方向，运算遵循代数法则；动能大小与参考系的选择有关，通常以地面为参考系。,动能与速度方向无关，但必须指明参考系；动能是标量、不能分解，求动能之和时直接代数相加。,一轮 复习讲义 第21讲 动能定理及其应用
6e6a5d0528-003,,冲量,METHOD_MODEL,冲量及其计算方法,冲量是力与作用时间的乘积，方向由力的方向决定，变力冲量另有三种算法,恒力与变力冲量的求解,①定义：力和力的作用时间的乘积叫作该力的冲量。②定义式 I=Ft，单位为牛秒（N·s）；冲量是矢量，它的方向由力的方向决定。③恒力的冲量直接用定义式 I=Ft 计算。④变力的冲量可用三种方法：方向不变的变力若随时间均匀变化可用平均力法；作出 F-t 图线，图线与时间轴所围的面积即为冲量；也可用动量定理 I=Δp 求解。,冲量是过程量、方向由力决定，与物体的运动方向无关；变力冲量不能直接代入 I=Ft。,一轮 复习讲义 第25讲 动量和动量定理
9927bd593b-002,,动量,CONCEPT_EXPLANATION,动量及其理解,动量是质量与速度的乘积，方向与速度同向，是描述运动状态的状态量,动量大小与方向的计算,①定义：物理学中把质量和速度的乘积 mv 定义为物体的动量，用字母 p 表示。②表达式 p=mv，单位 kg·m/s；动量是矢量，其方向与速度的方向相同。③动量是状态量：它是描述物体运动状态的物理量，针对某一时刻或位置而言。④与动能相比：动量是矢量，动能是标量；动量的方向由速度方向决定，动能只由速度大小决定。,动量是矢量，比较动量必须同时看大小和方向，方向相反时动量不相等。,一轮 复习讲义 第22讲 动量和动量定理
8d383de05b-003,,横波,CONCEPT_EXPLANATION,横波及其特征,横波的质点振动方向与波的传播方向垂直，具有波峰和波谷,机械波的分类与波形识别,①机械波：机械振动在介质中的传播形成机械波，产生条件是同时存在波源和传播介质。②横波：质点振动方向与波的传播方向垂直的波叫横波。③横波有凸部即波峰和凹部即波谷，相邻两波峰或两波谷间的距离等于一个波长。④波传播时质点只在各自平衡位置附近振动，并不随波迁移，传播的是振动形式和能量。,横波与纵波的区别在于质点振动方向与波的传播方向是相互垂直还是在同一直线上；质点不随波迁移。,一轮 复习讲义 第31讲 机械波
882b26e5cb-002,,纵波,CONCEPT_EXPLANATION,纵波及其特征,纵波的质点振动方向与波的传播方向在同一直线上，具有疏部和密部,声波与地震波的波型判断,①纵波：质点的振动方向与波的传播方向在同一直线上的波，有疏部和密部。②在纵波中两个相邻密部或疏部中央间的距离等于一个波长。③波传播时质点不随波迁移，每个质点的起振方向都与波源的起振方向相同，介质中各质点都做受迫振动，其振动频率和周期等于波源的频率和周期。④波从一种介质进入另一种介质时，波长和波速可以改变，但频率和周期都不会改变。,纵波也可以画出波形图象，但图中的横坐标是位置、纵坐标是位移，图象不是质点的运动轨迹。,一轮 复习讲义 第44讲 机械波（学生版）
bf4da8991e-012,,波速,CONCEPT_EXPLANATION,波速及其决定因素,波速是振动在介质中的传播速度，由介质性质决定，v=λ/T=λf，与波源无关,波长、频率与波速关系的计算,①波速 v 指振动在介质中传播的速度，从波形上看即波形的平移速度。②三者的关系为 v=λ/T=λf，其中 λ 为波长，T 和 f 为介质中各质点的振动周期和频率。③波速由介质的性质决定，与温度有关，与波源的振动无关。④周期和频率由波源决定，与传播介质无关；同一列波在不同介质中传播时，能够保持不变的量是周期或频率。,频率由波源决定、波速由介质决定；波进入另一种介质时频率不变而波速与波长改变。,一轮 知识清单 专题15 机械振动与机械波
75f319193e-014,,单摆,CONCEPT_EXPLANATION,单摆及其周期公式,单摆是理想化模型，摆角不超过5°时做简谐运动，周期 T=2π√(l/g)，与振幅无关,单摆简谐运动的判断与周期计算,①模型：摆线质量不计且不可伸长，摆球直径比摆线长度小得多可视为质点，摆角小于等于 5°，单摆是一种理想化模型。②回复力：重力沿圆弧切线方向并且指向平衡位置的分力，F=Gsinθ。③周期公式 T=2π√(l/g)，l 为摆长即悬点到摆球重心的距离，g 为当地重力加速度。④等时性：单摆的振动周期取决于摆长 l 和重力加速度 g，与振幅和摆球的质量无关。,只有摆角很小（不超过 5°）时单摆才做简谐运动；摆长是悬点到摆球重心的距离，不是摆线的长度。,一轮 复习讲义 第30讲 机械振动
1502c494e5-004,,共振,CONCEPT_EXPLANATION,受迫振动与共振,受迫振动的频率等于驱动力频率；驱动力频率等于固有频率时振幅最大即共振,共振条件判断与共振曲线分析,①受迫振动：系统在驱动力作用下的振动；达到稳定后物体振动的频率等于驱动力的频率，与物体的固有频率无关。②共振：当驱动力的频率等于固有频率时，物体做受迫振动的振幅达到最大。③共振的条件是驱动力的频率等于固有频率，共振的特征是振幅最大。④共振曲线表明：f 与 f0 差别越大，物体做受迫振动的振幅越小。,发生共振时受迫振动的频率仍然等于驱动力的频率而不是固有频率；振幅最大才是共振的标志。,一轮 考点精讲精练 第36讲 机械振动
1467c820b7-009,,波长,METHOD_MODEL,用双缝干涉测量光的波长,由 Δx=(l/d)λ 反推波长，用测量头测条纹间距并多次测量求平均值,双缝干涉实验原理与数据处理,①实验原理：单色光经过单缝后由双缝产生稳定的干涉图样，单色光波长 λ 与双缝间距 d、双缝到屏的距离 l、相邻两条亮或暗条纹的间距 Δx 之间满足 λ=(d/l)Δx。②测量：使分划板中心刻线对齐某条亮条纹中心读数 a1，转动手轮对齐第 n 条亮条纹中心读数 an，可得条纹间距。③误差来源：光波波长很短，l 和 Δx 的测量是否准确对波长测量影响很大。④减小误差：l 用毫米刻度尺多测几次取平均值，Δx 可测出多条亮条纹间的距离后再求平均。,公式中 d 是双缝间距、l 是双缝到屏的距离，不能与单缝到双缝的距离混用；Δx 应由多条条纹的间距求平均。,一轮 复习讲义 第62讲 光学实验
a8536b9cdb-010,,激光,CONCEPT_EXPLANATION,激光的产生与特点,激光由原子的受激发辐射产生，单色性、平行性与相干性好且亮度高,激光特性的辨析与应用判断,①产生：激光是原子受激发辐射产生的光，发光的方向、频率、偏振方向均相同，两列相同的激光相遇可以发生干涉。②特点之一：单色性好，频率单一，相干性好。③特点之二：具有极好的平行性，几乎是方向不变、发散角很小的平行光。④特点之三：亮度高，可以在很小的空间和很短的时间内集中很大的能量，应用于光纤通信、激光测距等。,激光是横波且能在真空中传播，超声波是纵波且必须依靠介质，二者的传播与波型不要混淆。,一轮 知识清单 专题16 光学
e7fa99d324-002,,电荷,CONCEPT_EXPLANATION,电荷守恒定律与元电荷,起电的实质是得失电子，电荷总量保持不变；带电体的电荷量是元电荷的整数倍,起电方式判断与电荷量计算,①点电荷：带有一定的电荷量、忽略形状大小及电荷分布状况的一种理想化模型。②元电荷 e=1.6×10⁻¹⁹ C，所有带电体的电荷量都是元电荷的整数倍；质子、正电子的电荷量与元电荷相同，电子的电荷量为 -1.6×10⁻¹⁹ C。③比荷：带电粒子的电荷量与其质量之比。④电荷守恒定律：电荷既不会创生也不会消灭，只能从一个物体转移到另一个物体或从物体的一部分转移到另一部分，转移过程中电荷的总量保持不变。,摩擦起电、感应起电和接触起电都没有创造电荷，只是电荷发生了转移；带电的实质是得失电子。,一轮 复习讲义 第29讲 电场力的性质
8e81cd70b9-004,,电场,CONCEPT_EXPLANATION,电场的物质性与匀强电场,电场是电荷周围产生的特殊物质，其性质是对放入其中的电荷有力的作用,电场概念的辨析与匀强电场判断,①定义：电荷在其周围产生的一种特殊物质，电场的性质是对放入其中的电荷有力的作用。②理解：电场看不见摸不着，但与实物一样具有能量和动量，是物质存在的一种特殊形式。③电荷间的相互作用是通过电场发生的，不存在超距作用。④匀强电场：电场强度的大小相等、方向相同的电场。,电荷间的相互作用依靠电场传递而不是超距作用；只有各点电场强度的大小和方向都相同的电场才是匀强电场。,一轮 知识清单 专题10 静电场
0fd1abe2b2-002,,电势,CONCEPT_EXPLANATION,电势能与电势,电势能是电荷在电场中具有的势能，电势等于电势能与电荷量之比，二者都具有相对性,静电力做功与电势能、电势的判断,①静电力做功的特点：与路径无关，只与起始和终止位置有关。②电势能：电荷在电场中具有的势能称为电势能，它是标量，有正负之分且正负表示大小，具有相对性，通常把电荷在无限远处或大地表面的电势能规定为零。③电势：电荷在电场中某一点的电势能与其电荷量之比，定义式 φ=Ep/q，是标量，其正负表示该点电势比零电势高或低。④静电力做的功等于电荷电势能的减少量。,电势能和电势都随零电势点的选取而改变，但两点间的电势差与零电势点的选取无关；静电力做正功时电势能减少。,一轮 复习讲义 第34讲 电场能的性质
8ad2ff71ba-002,,电容,CONCEPT_EXPLANATION,电容器与电容,电容是电荷量与电势差之比，表示储存电荷的本领，由电容器本身结构决定,电容定义与平行板电容器分析,①电容器：在两个相距很近的平行金属板中间夹上一层绝缘物质即电介质，就组成一个最简单的电容器。②带电荷量指一个极板所带电荷量的绝对值；击穿电压是使电介质被击穿的极限电压，额定电压比击穿电压低。③电容：电容器所带的电荷量 Q 与电容器两极板之间的电势差 U 之比，定义式 C=Q/U，表示电容器储存电荷本领的大小。④单位是法拉（F），1 F=1×10⁶ μF=1×10¹² pF；平行板电容器的电容由正对面积、相对介电常数和两板间的距离决定。,电容由电容器本身的结构决定，与是否带电、电压高低无关；C=Q/U 是定义式而不是决定式。,一轮 复习讲义 第36讲 电容器 带电粒子在电场中的直线运动
1e8276a0fc-002,,电流,CONCEPT_EXPLANATION,电流的形成与表达式,电流的形成需要自由电荷和电压，其方向规定为正电荷定向移动的方向，电流是标量,电流方向判断与电流大小计算,①形成条件：导体中有自由电荷，且导体两端存在电压。②标矢性：规定正电荷定向移动的方向为电流的方向；电流是标量，遵守代数运算法则。③定义式 I=q/t，即通过导体横截面的电荷量与所用时间之比。④微观表达式 I=neSv，其中 n 为单位体积内的自由电荷数，v 为自由电荷定向移动的平均速率。,金属导体中自由电子定向移动的方向与电流方向相反；电流有方向但它是标量，运算不遵循平行四边形定则。,一轮 复习讲义 第39讲 电路的基本概念及规律
9eede05898-002,,磁场,CONCEPT_EXPLANATION,磁场与地磁场,磁场对磁体、电流和运动电荷有力的作用；地磁场与常见磁感线的分布特点,磁场方向判断与磁场叠加分析,①磁场的基本性质：磁场对处于其中的磁体、电流或运动电荷有力的作用。②地磁场：地磁场的 N 极在地理南极附近，S 极在地理北极附近。③在赤道平面上，距离地球表面高度相等的各点磁感应强度相等且方向水平向北；地磁场在南半球有竖直向上的分量，在北半球有竖直向下的分量。④磁场叠加：先由安培定则判定各场源在某点产生磁场的大小和方向，再用平行四边形定则合成合磁场。,地磁场的磁极与地理南北极相反；求合磁场时必须按矢量合成，不能把各磁场的大小直接相加。,一轮 复习讲义 第38讲 磁场 磁场对电流和运动电荷的作用
ebd7fc8fe3-013,,自感,CONCEPT_EXPLANATION,互感与自感现象,自感由导体自身电流变化引起，自感电动势 E=LΔI/Δt，自感系数由线圈本身决定,通电与断电自感现象的分析,①互感现象：两个互相靠近的线圈，当一个线圈中的电流变化时，它所产生的变化磁场会在另一个线圈中产生感应电动势。②自感现象：由于通过导体自身的电流发生变化而产生的电磁感应现象。③自感电动势：在自感现象中产生的感应电动势，表达式 E=LΔI/Δt，L 为自感系数。④自感系数 L 与线圈的大小、形状、匝数以及是否有铁芯等因素有关，单位为亨利（H）。,自感电动势总是阻碍导体自身电流的变化，通电时推迟电流增大、断电时推迟电流减小，但不会阻止变化。,一轮 复习讲义 第42讲 法拉第电磁感应定律 自感和涡流
1828fa61d9-019,,涡流,CONCEPT_EXPLANATION,涡流、电磁阻尼与电磁驱动,涡流是导体中的感应电流，其大小与磁场变化快慢、横截面积和电阻率有关,电磁阻尼与电磁驱动现象分析,①涡流：线圈中的电流随时间变化时，线圈附近导体中会产生感应电流；这种电流在导体中组成闭合回路，形如水中的旋涡，故称涡电流，简称涡流。②涡流大小的决定因素：磁场变化越快、导体的横截面积越大、导体材料的电阻率越小，形成的涡流就越大。③电磁阻尼：导体在磁场中运动时会产生感应电流，该电流受到的安培力方向总是阻碍导体的运动。④电磁驱动：若磁场相对导体转动，导体中会产生感应电流，感应电流使导体受到安培力的作用而运动起来。,电磁阻尼中安培力阻碍相对运动而不是阻止运动；电磁驱动的本质仍是楞次定律，导体转动方向与磁场转动方向相同但转速不同。,热点知识讲练 专题24 法拉第电磁感应定律的理解及应用
f65f89778f-005,,晶体,CONCEPT_EXPLANATION,晶体与非晶体的分类,固体分为晶体和非晶体，晶体又分单晶体和多晶体，单晶体表现各向异性,固体性质的判断与各向异性辨析,①分类：固体分为晶体和非晶体两类，晶体又分为单晶体和多晶体。②晶体内部的微粒在空间按一定的规律周期性排列，这是晶体具有规则外形和各向异性的原因。③单晶体在物理性质上表现为各向异性，多晶体和非晶体表现为各向同性。④晶体具有确定的熔点，非晶体没有确定的熔点。,多晶体虽然由单晶体组成，但整体表现为各向同性且没有规则的几何外形；晶体与非晶体的区分不能用外形判断。,一轮 考点精讲精练 第39讲 热学
b99458ea57-012,,液晶,CONCEPT_EXPLANATION,液晶的性质,液晶兼有液体的流动性和晶体的光学各向异性，分子排列部分有序,液晶性质与用途的判断,①液晶分子既保持排列有序而显示各向异性，又可以自由移动位置并保持液体的流动性。②液晶分子的位置无序使它像液体，排列有序使它像晶体。③液晶分子的排列从某个方向看比较整齐，而从另外一个方向看则是杂乱无章的。④液晶的分子排列会随温度、外加电压等外界条件而变化，从而引起光学性质改变，这是液晶显示的基础。,液晶既不是普通液体也不是晶体；它具有流动性又表现光学各向异性，不能只按液体或晶体的性质判断。,一轮 复习讲义 第63讲 热学基础
925746f040-002,,扩散,CONCEPT_EXPLANATION,扩散现象,扩散由分子的无规则运动产生，温度越高越快，在固体、液体、气体中均可发生,分子热运动证据的辨析,①定义：不同的物质互相接触时，可以彼此进入对方的现象称为扩散现象。②产生原因：扩散不是外界作用或化学反应引起的，它的根源是物质分子永不停息的无规则运动。③意义：扩散现象是物质分子永不停息地做无规则运动的证据之一。④特点：温度越高扩散越快；扩散现象发生在固体、液体、气体任何两种物质之间，其中气体的扩散现象最显著。,扩散与布朗运动都能说明分子做无规则运动，但布朗运动是悬浮微粒的运动，不是分子本身的运动。,一轮 知识清单 专题17 热学（学生版）
53f1536fb0-004,,内能,CONCEPT_EXPLANATION,物体的内能,内能是所有分子的热运动动能与分子势能的总和，是状态量，由温度和体积决定,内能大小与改变方式的判断,①分子动能：做热运动的分子具有的动能；分子热运动的平均动能是所有分子动能的平均值，温度是它的标志。②分子势能：由分子间存在的相互作用力决定，作用力做功与路径无关，分子势能在微观上决定于分子间距离、宏观上决定于物体的体积。③物体的内能：物体中所有分子的热运动动能与分子势能的总和，内能是状态量。④对给定的物体，内能大小与温度和体积有关，与物体的位置高低、运动速度大小无关；改变内能有两种方式：做功和传热。,内能与机械能是两种不同的能量形式；温度是分子平均动能的标志而不是内能的标志，温度相同内能不一定相同。,一轮 复习讲义 第48讲 热力学定律与能量守恒定律
61eb93e0c1-011,,核力,CONCEPT_EXPLANATION,核力及其特点,核力是核子间的强相互作用，作用范围约10⁻¹⁵ m，具有饱和性与电荷无关性,核力性质判断与原子核稳定性分析,①核力：原子核中的核子之间存在一种很强的相互作用，它使得核子紧密地结合在一起形成稳定的原子核，这种作用称为强相互作用。②核力是短程力，作用范围只有约 10⁻¹⁵ m；距离增大时强相互作用急剧减小，超过 10⁻¹⁵ m 相互作用就不存在。③核力具有饱和性：核子只对相邻的少数核子产生较强的引力，而不是与核内所有核子发生作用。④核力具有电荷无关性，即核力与核子的电荷无关。,核力与万有引力、电磁力性质不同，不能相互类比；中子不带电也参与核力作用，说明核力与电荷无关。,一轮 知识清单 专题18 近代物理（学生版）
c0ba28c663-011,,临界法,METHOD_MODEL,追及相遇中的临界法,速度相等是能否追上或距离最大、最小的临界条件，据此分析追及相遇问题,追及相遇问题的临界条件分析,①追及相遇问题的实质：分析两物体在相同时间内能否到达相同的空间位置，可概括为一个临界条件和两个等量关系。②一个临界条件：速度相等，它往往是物体间能否追上或两者距离最大、最小的临界条件，也是分析判断的切入点。③两个等量关系：时间关系与位移关系；画出运动草图找出两物体的时间关系和位移关系是解题突破口。④临界法的应用：速度小者加速追赶速度大者时，二者速度相等的时刻距离最大；速度大者减速追赶速度小者时，若追不上，则速度相等的时刻距离最小。,被追赶的物体做匀减速直线运动时，必须先判断追上前它是否已经停止运动，不能直接把运动时间代入公式。,一轮 知识清单 专题01 匀变速直线运动及其规律（学生版）
a0d4aacc6f-005,,函数法,METHOD_MODEL,追及相遇的函数法,由位移关系列出关于时间的方程或二次函数，用判别式和极值判断相遇次数与最值,相遇次数与最大、最小距离的求解,①基本判断：两物体开始时相距 x0，当 v甲=v乙 时，若 x甲>x乙+x0 则能追上，若相等则恰好追上，若小于则不能追上。②二次函数法：设运动时间为 t，根据条件列方程，得到两物体之间的距离与时间 t 的二次函数关系。③取两者相遇即距离为零，得到关于时间 t 的一元二次方程并利用根的判别式分析：Δ>0 有两个解说明可以相遇两次；Δ=0 有一个解说明刚好追上或相遇；Δ<0 无解说明追不上或不能相遇。④该二次函数取极值时，代表两者距离的最大值或最小值。,用判别式前要确认时间 t 的取值范围（例如物体是否已停止运动），否则数学解可能没有物理意义。,一轮 第5讲 专题强化一 追及和相遇问题-
fb23e0c4e3-005,,图象法,METHOD_MODEL,追及相遇的图象法,借 x-t 图象交点判断相遇、借 v-t 图象的面积关系找位移关系，可定性也可定量,运动图象中的追及相遇问题,①利用图象中斜率、面积、交点的含义进行定性分析或定量计算。②有时把运动图象还原成物体的实际运动情况更便于理解题意。③利用 v-t 图象分析追及相遇问题：根据两个物体的运动状态作出 v-t 图象，再通过图象分析计算得出结果，这样更直观简捷。④注意交点的意义：若为 x-t 图象，图象相交即代表两物体相遇；若为 a-t 图象，可先转化为 v-t 图象再进行分析。,x-t 图象的交点表示相遇，而 v-t 图象的交点只表示速度相等；读图时必须先看清横纵坐标表示的物理量及单位。,一轮 考点精讲精练 第03讲 运动图像和追及相遇问题
6e94da6fe8-014,,摩擦力,CONCEPT_EXPLANATION,摩擦力及其分类,摩擦力阻碍相对运动或相对运动趋势，分静、滑动和滚动三类，静摩擦力需由状态求解,摩擦力性质判断与大小计算,①概念：两个相互接触的物体之间，当它们存在相对运动或相对运动趋势时，接触面上会产生一个阻碍这种相对运动或相对运动趋势的力，这种力叫作摩擦力。②分类：摩擦力包括静摩擦力、滑动摩擦力、滚动摩擦力三种。③动摩擦因数：彼此接触的物体发生相对运动时，滑动摩擦力和正压力的比值，由接触面的材料和粗糙程度决定。④最大静摩擦力：静摩擦力的最大值，其大小与接触面的压力和粗糙程度有关，一般计算时若无特别说明可认为与滑动摩擦力相等。,一般只有滑动摩擦力才能用 F=μFN 计算，静摩擦力通常只能根据物体的运动状态或平衡条件求解。,一轮 复习讲义 第05讲 重力、弹力、摩擦力
